Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
,,1.0,1.0,4.0,5.0,4.0,1.0,2.0,4116.0,1.0,39.0,0.0,0.0,1.0,122.0,42.0,2008.0,15.0,0.0,4.0,3.0,14.0,19109.0
,,1.0,3.0,2.0,6.0,4.0,0.0,4.0,5208.0,1.0,30.0,1.0,0.0,1.0,213.0,40.0,,22.0,0.0,3.0,6.0,8.0,25061.0
,,1.0,2.0,2.0,2.0,1.0,0.0,3.0,4633.0,1.0,43.0,0.0,0.0,1.0,89.0,24.0,,27.0,0.0,4.0,5.0,22.0,32094.0
,,1.0,1.0,2.0,5.0,5.0,2.0,3.0,4050.0,2.0,64.0,0.0,0.0,0.0,260.0,15.0,2011.0,20.0,0.0,4.0,5.0,17.0,23068.0
,,2.0,2.0,4.0,4.0,6.0,1.0,2.0,6810.0,2.0,54.0,0.0,0.0,0.0,125.0,23.0,2016.0,10.0,0.0,3.0,2.0,26.0,12143.0
,,2.0,2.0,4.0,4.0,1.0,3.0,4.0,5278.0,1.0,17.0,0.0,0.0,1.0,186.0,27.0,,21.0,0.0,1.0,5.0,26.0,26076.0
,,1.0,1.0,4.0,5.0,8.0,3.0,4.0,4375.0,2.0,54.0,0.0,0.0,1.0,100.0,22.0,,12.0,1.0,2.0,5.0,5.0,16128.0
,,1.0,2.0,4.0,4.0,0.0,0.0,5.0,4833.0,1.0,18.0,0.0,0.0,0.0,189.0,26.0,,24.0,0.0,1.0,2.0,26.0,30122.0
,,1.0,2.0,1.0,4.0,3.0,0.0,4.0,7849.0,2.0,40.0,0.0,0.0,0.0,178.0,19.0,2005.0,22.0,1.0,2.0,3.0,26.0,32107.0
,,1.0,2.0,1.0,3.0,5.0,1.0,4.0,4420.0,2.0,22.0,0.0,0.0,0.0,161.0,16.0,2012.0,22.0,0.0,4.0,1.0,27.0,26084.0
,,1.0,3.0,4.0,6.0,0.0,0.0,5.0,5062.0,2.0,38.0,0.0,0.0,0.0,156.0,18.0,,23.0,0.0,5.0,3.0,9.0,32139.0
,,1.0,2.0,4.0,4.0,0.0,0.0,2.0,5025.0,1.0,48.0,0.0,0.0,1.0,87.0,38.0,,23.0,0.0,1.0,5.0,11.0,30138.0
,,1.0,1.0,4.0,6.0,0.0,0.0,3.0,4574.0,1.0,54.0,0.0,0.0,1.0,145.0,33.0,,24.0,0.0,1.0,6.0,23.0,30147.0
,,1.0,1.0,2.0,6.0,5.0,1.0,4.0,5044.0,2.0,64.0,0.0,0.0,0.0,127.0,16.0,2018.0,8.0,1.0,3.0,4.0,29.0,10087.0
,,1.0,2.0,3.0,3.0,0.0,0.0,3.0,3955.0,2.0,28.0,0.0,0.0,1.0,232.0,32.0,,24.0,0.0,2.0,6.0,27.0,31096.0
,,1.0,1.0,2.0,5.0,8.0,0.0,3.0,5014.0,1.0,59.0,1.0,0.0,1.0,206.0,57.0,1998.0,25.0,0.0,3.0,3.0,14.0,29150.0
,,1.0,1.0,1.0,5.0,3.0,0.0,8.0,2802.0,1.0,33.0,1.0,0.0,1.0,182.0,31.0,,26.0,1.0,1.0,3.0,14.0,34056.0
,,1.0,2.0,2.0,4.0,4.0,0.0,2.0,6243.0,1.0,58.0,1.0,0.0,0.0,61.0,29.0,2005.0,38.0,1.0,2.0,2.0,26.0,53088.0
,,1.0,3.0,2.0,1.0,0.0,0.0,3.0,4692.0,1.0,45.0,0.0,0.0,0.0,82.0,27.0,,0.0,0.0,6.0,0.0,31.0,3136.0
,,1.0,1.0,2.0,5.0,3.0,2.0,4.0,4823.0,2.0,68.0,0.0,0.0,0.0,114.0,30.0,2001.0,24.0,0.0,4.0,3.0,5.0,28084.0
,,1.0,1.0,3.0,6.0,2.0,0.0,2.0,4759.0,1.0,25.0,1.0,0.0,1.0,99.0,26.0,,0.0,0.0,6.0,0.0,29.0,3102.0
,,1.0,1.0,4.0,5.0,1.0,0.0,2.0,3183.0,2.0,17.0,0.0,1.0,1.0,76.0,30.0,,11.0,0.0,5.0,3.0,5.0,16075.0
,,1.0,3.0,2.0,6.0,5.0,0.0,4.0,4816.0,2.0,42.0,0.0,0.0,1.0,247.0,45.0,2010.0,20.0,1.0,3.0,5.0,9.0,24061.0
,,2.0,2.0,3.0,3.0,7.0,1.0,3.0,3247.0,1.0,42.0,0.0,0.0,1.0,163.0,33.0,,16.0,0.0,1.0,6.0,19.0,20100.0
,,1.0,2.0,3.0,2.0,7.0,0.0,4.0,5007.0,1.0,27.0,0.0,0.0,0.0,243.0,20.0,2020.0,5.0,0.0,4.0,1.0,12.0,6143.0
,,1.0,2.0,4.0,4.0,5.0,1.0,4.0,5273.0,1.0,17.0,0.0,0.0,1.0,117.0,29.0,,18.0,1.0,2.0,5.0,26.0,24131.0
,,1.0,2.0,3.0,3.0,0.0,0.0,2.0,5389.0,1.0,34.0,0.0,0.0,1.0,77.0,38.0,,11.0,0.0,2.0,2.0,27.0,14103.0
,,1.0,2.0,4.0,4.0,5.0,0.0,2.0,5910.0,1.0,56.0,0.0,0.0,0.0,79.0,27.0,2021.0,0.0,0.0,6.0,0.0,26.0,6111.0
,,1.0,2.0,2.0,4.0,8.0,2.0,3.0,4855.0,2.0,40.0,0.0,0.0,0.0,242.0,21.0,,4.0,0.0,3.0,5.0,26.0,4116.0
,,2.0,2.0,2.0,4.0,7.0,0.0,3.0,3712.0,1.0,18.0,1.0,0.0,1.0,124.0,31.0,2015.0,13.0,0.0,3.0,5.0,26.0,16128.0
,,1.0,2.0,2.0,4.0,0.0,0.0,2.0,4514.0,1.0,30.0,0.0,0.0,1.0,76.0,37.0,,4.0,0.0,4.0,3.0,26.0,5086.0
,,1.0,2.0,4.0,4.0,3.0,1.0,3.0,4859.0,1.0,31.0,0.0,0.0,1.0,186.0,24.0,2018.0,5.0,0.0,5.0,3.0,11.0,7057.0
,,2.0,1.0,2.0,6.0,6.0,2.0,2.0,5049.0,1.0,40.0,0.0,0.0,1.0,93.0,36.0,,13.0,0.0,1.0,2.0,28.0,16071.0
,,2.0,2.0,2.0,3.0,2.0,1.0,3.0,5830.0,1.0,29.0,0.0,0.0,1.0,216.0,24.0,,33.0,0.0,5.0,2.0,27.0,43100.0
,,1.0,2.0,2.0,3.0,6.0,0.0,3.0,4557.0,1.0,50.0,0.0,0.0,1.0,96.0,35.0,2012.0,15.0,1.0,1.0,1.0,27.0,21128.0
,,1.0,3.0,4.0,1.0,6.0,0.0,5.0,5713.0,2.0,36.0,0.0,0.0,1.0,74.0,21.0,,25.0,1.0,3.0,6.0,30.0,30101.0
,,1.0,2.0,3.0,2.0,1.0,0.0,3.0,6053.0,2.0,37.0,0.0,0.0,0.0,62.0,,,4.0,0.0,3.0,2.0,32.0,5096.0
,,1.0,2.0,3.0,2.0,6.0,2.0,2.0,2929.0,2.0,44.0,0.0,0.0,1.0,237.0,33.0,,4.0,1.0,5.0,3.0,12.0,5126.0
,,1.0,1.0,2.0,5.0,1.0,0.0,3.0,4495.0,1.0,62.0,1.0,0.0,1.0,196.0,27.0,,5.0,0.0,5.0,2.0,24.0,6146.0
,,1.0,2.0,4.0,2.0,3.0,0.0,3.0,3400.0,2.0,42.0,0.0,0.0,1.0,67.0,32.0,2016.0,10.0,1.0,2.0,5.0,12.0,14122.0
,,1.0,2.0,4.0,3.0,1.0,0.0,3.0,4942.0,1.0,25.0,0.0,0.0,1.0,167.0,30.0,,24.0,0.0,1.0,6.0,19.0,30091.0
,,1.0,2.0,3.0,2.0,7.0,0.0,2.0,6538.0,1.0,65.0,0.0,0.0,1.0,247.0,27.0,2006.0,17.0,1.0,2.0,2.0,32.0,24107.0
,,1.0,3.0,2.0,6.0,2.0,1.0,3.0,8042.0,1.0,23.0,0.0,0.0,1.0,269.0,22.0,,12.0,0.0,5.0,4.0,13.0,15108.0
,,1.0,1.0,2.0,5.0,0.0,2.0,4.0,3882.0,1.0,21.0,0.0,0.0,1.0,202.0,24.0,,21.0,0.0,4.0,3.0,25.0,24122.0
,,1.0,3.0,2.0,6.0,3.0,0.0,3.0,4871.0,2.0,64.0,0.0,0.0,1.0,202.0,23.0,2019.0,6.0,0.0,1.0,1.0,13.0,8126.0
,,1.0,2.0,2.0,3.0,6.0,0.0,3.0,3983.0,1.0,64.0,0.0,0.0,1.0,92.0,28.0,2020.0,8.0,1.0,3.0,2.0,19.0,10065.0
,,1.0,1.0,4.0,5.0,1.0,0.0,4.0,5026.0,2.0,28.0,0.0,0.0,0.0,268.0,15.0,,34.0,1.0,2.0,2.0,14.0,45133.0
,,1.0,2.0,2.0,2.0,4.0,0.0,2.0,6493.0,1.0,27.0,0.0,0.0,1.0,260.0,29.0,2015.0,14.0,0.0,3.0,1.0,1.0,18148.0
,,1.0,2.0,4.0,4.0,8.0,0.0,5.0,4392.0,1.0,16.0,0.0,0.0,0.0,257.0,31.0,2017.0,14.0,1.0,2.0,6.0,11.0,19106.0
,,1.0,2.0,4.0,3.0,5.0,0.0,3.0,4472.0,2.0,40.0,0.0,0.0,1.0,216.0,31.0,2018.0,13.0,1.0,3.0,1.0,19.0,17127.0
,,2.0,2.0,2.0,3.0,1.0,1.0,3.0,4845.0,1.0,38.0,0.0,0.0,1.0,214.0,33.0,,10.0,0.0,2.0,1.0,27.0,14118.0
,,1.0,2.0,4.0,3.0,4.0,0.0,4.0,5133.0,1.0,25.0,0.0,0.0,0.0,225.0,27.0,2000.0,31.0,0.0,1.0,3.0,27.0,42064.0
,,1.0,1.0,2.0,6.0,6.0,2.0,3.0,4615.0,1.0,63.0,1.0,0.0,1.0,108.0,55.0,1997.0,25.0,0.0,1.0,3.0,6.0,33130.0
,,1.0,2.0,4.0,4.0,1.0,0.0,2.0,4918.0,2.0,37.0,0.0,0.0,1.0,232.0,44.0,,19.0,0.0,3.0,3.0,26.0,23089.0
,,2.0,1.0,4.0,6.0,8.0,3.0,3.0,4181.0,1.0,29.0,0.0,0.0,1.0,133.0,29.0,,22.0,0.0,4.0,6.0,6.0,26116.0
,,1.0,3.0,4.0,6.0,1.0,3.0,3.0,6819.0,1.0,17.0,0.0,0.0,1.0,265.0,23.0,,16.0,0.0,1.0,2.0,15.0,20074.0
,,1.0,3.0,2.0,1.0,8.0,1.0,3.0,4741.0,2.0,60.0,1.0,0.0,1.0,130.0,38.0,,6.0,0.0,1.0,4.0,21.0,8118.0
,,1.0,1.0,2.0,6.0,1.0,0.0,4.0,2853.0,2.0,63.0,0.0,0.0,1.0,72.0,29.0,,21.0,0.0,2.0,3.0,28.0,28086.0
,,1.0,1.0,3.0,5.0,4.0,1.0,4.0,2452.0,1.0,32.0,0.0,1.0,1.0,126.0,34.0,2019.0,4.0,0.0,4.0,3.0,25.0,5122.0
,,1.0,3.0,2.0,6.0,6.0,2.0,2.0,5590.0,1.0,45.0,0.0,0.0,1.0,184.0,26.0,,0.0,0.0,6.0,0.0,8.0,3135.0
,,1.0,1.0,2.0,6.0,6.0,0.0,3.0,4424.0,2.0,22.0,0.0,0.0,0.0,95.0,26.0,2000.0,24.0,0.0,1.0,5.0,23.0,30104.0
,,1.0,1.0,2.0,5.0,8.0,1.0,2.0,5168.0,2.0,67.0,0.0,0.0,0.0,92.0,25.0,2004.0,33.0,0.0,5.0,2.0,25.0,43138.0
,,1.0,2.0,2.0,3.0,7.0,0.0,2.0,5282.0,2.0,44.0,0.0,0.0,1.0,155.0,27.0,2012.0,12.0,0.0,4.0,3.0,19.0,15126.0
,,1.0,2.0,2.0,4.0,8.0,0.0,2.0,5987.0,2.0,16.0,0.0,0.0,0.0,225.0,,2002.0,23.0,0.0,3.0,2.0,26.0,28079.0
,,2.0,3.0,4.0,6.0,1.0,1.0,4.0,4694.0,1.0,33.0,0.0,0.0,1.0,190.0,30.0,,13.0,0.0,2.0,6.0,15.0,16130.0
,,1.0,1.0,2.0,6.0,3.0,0.0,4.0,3469.0,1.0,39.0,0.0,0.0,1.0,266.0,31.0,2019.0,6.0,1.0,5.0,1.0,28.0,8120.0
,,1.0,2.0,4.0,4.0,3.0,0.0,4.0,6834.0,1.0,40.0,0.0,0.0,0.0,95.0,23.0,,16.0,0.0,1.0,5.0,26.0,20112.0
,,1.0,1.0,2.0,6.0,7.0,1.0,3.0,6317.0,2.0,26.0,0.0,0.0,1.0,262.0,40.0,,27.0,0.0,3.0,3.0,28.0,31087.0
,,2.0,1.0,4.0,6.0,5.0,1.0,4.0,4117.0,2.0,48.0,0.0,0.0,0.0,104.0,21.0,2003.0,26.0,0.0,3.0,4.0,23.0,31100.0
,,2.0,1.0,2.0,6.0,6.0,0.0,5.0,9051.0,1.0,57.0,0.0,0.0,1.0,169.0,29.0,2003.0,27.0,1.0,4.0,3.0,28.0,33060.0
,,1.0,1.0,2.0,6.0,3.0,3.0,2.0,4256.0,2.0,58.0,1.0,0.0,1.0,243.0,41.0,,21.0,1.0,2.0,4.0,28.0,27106.0
,,1.0,1.0,4.0,6.0,0.0,0.0,3.0,4535.0,1.0,67.0,1.0,0.0,1.0,75.0,37.0,,25.0,0.0,2.0,4.0,23.0,31097.0
,,1.0,2.0,1.0,3.0,4.0,1.0,7.0,5282.0,1.0,53.0,0.0,0.0,1.0,69.0,38.0,,27.0,1.0,2.0,6.0,27.0,36056.0
,,1.0,1.0,4.0,5.0,0.0,0.0,4.0,6124.0,2.0,35.0,0.0,0.0,0.0,158.0,26.0,,18.0,0.0,4.0,2.0,5.0,23140.0
,,2.0,2.0,2.0,3.0,7.0,2.0,2.0,5676.0,1.0,51.0,0.0,0.0,1.0,243.0,55.0,1999.0,25.0,1.0,2.0,3.0,19.0,33067.0
,,1.0,1.0,2.0,6.0,3.0,0.0,3.0,5699.0,2.0,44.0,0.0,0.0,1.0,69.0,31.0,2017.0,17.0,0.0,3.0,4.0,28.0,21112.0
,,1.0,2.0,2.0,2.0,4.0,2.0,2.0,4353.0,2.0,28.0,0.0,0.0,1.0,71.0,37.0,2005.0,25.0,1.0,3.0,2.0,12.0,29066.0
,,1.0,1.0,2.0,6.0,3.0,1.0,2.0,6875.0,1.0,19.0,0.0,0.0,1.0,95.0,,2011.0,18.0,0.0,4.0,5.0,23.0,22127.0
,,1.0,1.0,4.0,5.0,6.0,0.0,6.0,5682.0,1.0,21.0,0.0,0.0,1.0,133.0,28.0,1998.0,38.0,1.0,1.0,4.0,14.0,53116.0
,,1.0,2.0,4.0,4.0,6.0,4.0,5.0,3937.0,2.0,45.0,0.0,0.0,0.0,231.0,35.0,2005.0,24.0,0.0,1.0,6.0,11.0,31111.0
,,1.0,1.0,4.0,6.0,4.0,0.0,2.0,6529.0,1.0,41.0,0.0,0.0,0.0,184.0,20.0,2018.0,6.0,0.0,1.0,2.0,23.0,7084.0
,,1.0,2.0,3.0,2.0,1.0,1.0,4.0,3431.0,1.0,61.0,1.0,0.0,0.0,193.0,24.0,,39.0,0.0,2.0,6.0,1.0,50106.0
,,1.0,1.0,2.0,6.0,1.0,0.0,2.0,7864.0,1.0,55.0,0.0,0.0,1.0,196.0,23.0,,17.0,0.0,4.0,3.0,28.0,21108.0
,,1.0,1.0,3.0,5.0,8.0,0.0,2.0,5212.0,1.0,45.0,0.0,0.0,0.0,168.0,29.0,,19.0,0.0,5.0,3.0,14.0,24058.0
,,1.0,3.0,3.0,6.0,8.0,0.0,3.0,3451.0,1.0,30.0,1.0,1.0,0.0,260.0,27.0,2010.0,20.0,0.0,5.0,3.0,2.0,25100.0
,,1.0,3.0,4.0,1.0,3.0,0.0,2.0,7710.0,1.0,43.0,1.0,0.0,0.0,258.0,28.0,1998.0,28.0,0.0,1.0,6.0,30.0,37118.0
,,2.0,1.0,2.0,6.0,1.0,0.0,2.0,4305.0,2.0,60.0,0.0,0.0,1.0,236.0,23.0,,24.0,0.0,3.0,2.0,23.0,27128.0
,,1.0,1.0,2.0,6.0,7.0,0.0,3.0,4845.0,2.0,46.0,0.0,0.0,1.0,238.0,30.0,2009.0,18.0,1.0,3.0,4.0,6.0,21144.0
,,1.0,1.0,4.0,6.0,8.0,0.0,4.0,3769.0,1.0,21.0,0.0,0.0,0.0,118.0,28.0,2018.0,11.0,0.0,1.0,1.0,6.0,15063.0
,,1.0,1.0,4.0,5.0,6.0,0.0,4.0,3698.0,2.0,66.0,0.0,0.0,0.0,187.0,19.0,2002.0,27.0,1.0,5.0,4.0,25.0,35141.0
,,1.0,2.0,3.0,4.0,6.0,1.0,2.0,5752.0,1.0,18.0,0.0,0.0,1.0,115.0,40.0,2004.0,28.0,0.0,1.0,3.0,11.0,37129.0
,,1.0,1.0,4.0,5.0,4.0,3.0,5.0,4636.0,2.0,26.0,0.0,0.0,1.0,108.0,33.0,,7.0,1.0,3.0,4.0,24.0,9071.0
,,1.0,2.0,3.0,2.0,4.0,1.0,4.0,5325.0,2.0,55.0,0.0,0.0,1.0,182.0,26.0,2004.0,23.0,0.0,3.0,2.0,32.0,27074.0
,,1.0,2.0,2.0,2.0,7.0,3.0,3.0,8234.0,2.0,48.0,0.0,0.0,1.0,80.0,28.0,2015.0,9.0,0.0,4.0,1.0,12.0,10066.0
,,1.0,2.0,4.0,4.0,6.0,0.0,4.0,3365.0,1.0,22.0,0.0,0.0,1.0,254.0,27.0,2017.0,10.0,0.0,1.0,2.0,26.0,13080.0
,,1.0,2.0,4.0,2.0,3.0,1.0,4.0,4697.0,1.0,64.0,0.0,0.0,1.0,249.0,40.0,2005.0,31.0,1.0,5.0,2.0,12.0,42073.0
,,1.0,1.0,2.0,6.0,1.0,1.0,1.0,3662.0,1.0,29.0,0.0,0.0,1.0,113.0,37.0,,11.0,0.0,5.0,4.0,6.0,14059.0
,,1.0,1.0,2.0,5.0,1.0,0.0,2.0,5310.0,1.0,30.0,0.0,0.0,0.0,195.0,21.0,,15.0,0.0,2.0,4.0,24.0,19062.0
,,1.0,1.0,4.0,5.0,4.0,0.0,2.0,4558.0,1.0,69.0,0.0,0.0,0.0,107.0,22.0,2018.0,11.0,0.0,3.0,5.0,25.0,13075.0
,,1.0,2.0,4.0,4.0,2.0,2.0,4.0,6945.0,2.0,52.0,0.0,0.0,0.0,82.0,39.0,,15.0,0.0,5.0,4.0,26.0,19126.0
,,1.0,2.0,3.0,4.0,6.0,3.0,2.0,5283.0,2.0,51.0,0.0,0.0,0.0,103.0,24.0,1997.0,24.0,1.0,4.0,4.0,26.0,28120.0
,,1.0,2.0,3.0,2.0,3.0,0.0,4.0,6810.0,1.0,18.0,0.0,0.0,1.0,135.0,27.0,2021.0,6.0,1.0,4.0,3.0,32.0,7148.0
,,1.0,3.0,4.0,1.0,3.0,0.0,3.0,4451.0,1.0,64.0,0.0,0.0,1.0,192.0,38.0,1999.0,16.0,0.0,1.0,5.0,21.0,20095.0
,,1.0,1.0,2.0,5.0,7.0,0.0,3.0,6154.0,1.0,51.0,0.0,0.0,1.0,255.0,29.0,2004.0,22.0,0.0,3.0,2.0,10.0,25127.0
,,1.0,2.0,2.0,4.0,2.0,4.0,2.0,4258.0,1.0,40.0,0.0,0.0,1.0,129.0,36.0,,12.0,0.0,3.0,2.0,26.0,14073.0
,,2.0,2.0,4.0,4.0,3.0,0.0,4.0,5468.0,1.0,35.0,0.0,0.0,0.0,81.0,22.0,2022.0,4.0,1.0,5.0,1.0,26.0,5068.0
,,1.0,3.0,3.0,6.0,0.0,0.0,4.0,4795.0,2.0,46.0,0.0,0.0,1.0,158.0,34.0,,25.0,0.0,1.0,6.0,2.0,31084.0
,,1.0,3.0,4.0,6.0,1.0,1.0,4.0,4612.0,1.0,51.0,1.0,0.0,1.0,79.0,57.0,,6.0,0.0,1.0,2.0,9.0,9104.0
,,1.0,2.0,3.0,3.0,5.0,1.0,4.0,4829.0,2.0,53.0,0.0,0.0,0.0,207.0,22.0,,27.0,1.0,5.0,2.0,27.0,35073.0
,,2.0,2.0,2.0,2.0,5.0,0.0,2.0,4988.0,2.0,59.0,0.0,0.0,1.0,156.0,31.0,,11.0,0.0,5.0,3.0,12.0,14082.0
,,1.0,1.0,2.0,6.0,0.0,0.0,4.0,6966.0,1.0,48.0,1.0,0.0,1.0,57.0,38.0,,17.0,0.0,1.0,3.0,23.0,23087.0
,,1.0,1.0,4.0,5.0,6.0,0.0,2.0,5040.0,2.0,41.0,0.0,0.0,0.0,123.0,27.0,2016.0,11.0,0.0,1.0,2.0,24.0,16084.0
,,1.0,3.0,3.0,6.0,5.0,0.0,3.0,6472.0,2.0,28.0,0.0,0.0,1.0,97.0,36.0,2009.0,24.0,0.0,3.0,5.0,9.0,31102.0
,,1.0,1.0,4.0,6.0,3.0,0.0,4.0,5441.0,1.0,28.0,0.0,0.0,0.0,142.0,33.0,2019.0,5.0,0.0,4.0,2.0,23.0,5146.0
,,1.0,1.0,2.0,6.0,7.0,0.0,1.0,5668.0,1.0,27.0,0.0,0.0,1.0,246.0,24.0,2019.0,11.0,0.0,4.0,6.0,23.0,14059.0
,,1.0,2.0,2.0,2.0,3.0,0.0,4.0,5366.0,1.0,37.0,0.0,0.0,1.0,58.0,39.0,2009.0,19.0,0.0,4.0,6.0,1.0,24121.0
,,1.0,2.0,3.0,3.0,3.0,1.0,4.0,4647.0,1.0,69.0,0.0,0.0,1.0,218.0,28.0,2011.0,19.0,0.0,4.0,5.0,27.0,22142.0
,,1.0,2.0,2.0,2.0,1.0,0.0,2.0,5255.0,2.0,40.0,0.0,0.0,0.0,177.0,27.0,,5.0,0.0,5.0,2.0,18.0,6120.0
,,1.0,1.0,3.0,5.0,0.0,0.0,3.0,3509.0,1.0,47.0,0.0,0.0,1.0,169.0,18.0,,15.0,0.0,5.0,3.0,10.0,21131.0
,,1.0,2.0,3.0,2.0,1.0,2.0,2.0,4900.0,1.0,27.0,0.0,0.0,1.0,157.0,35.0,,27.0,0.0,4.0,5.0,12.0,32077.0
,,2.0,3.0,4.0,6.0,5.0,0.0,5.0,5386.0,1.0,37.0,0.0,0.0,1.0,129.0,31.0,2002.0,35.0,1.0,2.0,6.0,15.0,50135.0
,,1.0,1.0,4.0,6.0,2.0,0.0,4.0,4808.0,1.0,67.0,0.0,0.0,1.0,55.0,37.0,,6.0,0.0,4.0,2.0,6.0,7127.0
,,1.0,1.0,2.0,6.0,0.0,0.0,2.0,6384.0,1.0,26.0,0.0,1.0,1.0,123.0,22.0,,10.0,0.0,4.0,6.0,28.0,12081.0
,,1.0,2.0,3.0,2.0,0.0,0.0,4.0,6178.0,1.0,27.0,0.0,0.0,1.0,88.0,44.0,,24.0,0.0,5.0,4.0,32.0,30110.0
,,1.0,1.0,2.0,6.0,5.0,2.0,3.0,4470.0,2.0,60.0,0.0,0.0,1.0,260.0,23.0,2008.0,19.0,1.0,1.0,6.0,29.0,25133.0
,,1.0,1.0,4.0,6.0,6.0,0.0,3.0,4404.0,2.0,40.0,0.0,0.0,1.0,67.0,35.0,2003.0,24.0,1.0,4.0,3.0,6.0,28084.0
,,1.0,2.0,4.0,3.0,5.0,1.0,4.0,5958.0,2.0,54.0,0.0,0.0,0.0,155.0,22.0,,23.0,1.0,1.0,3.0,27.0,30143.0
,,1.0,2.0,2.0,3.0,8.0,0.0,2.0,5057.0,1.0,48.0,0.0,0.0,1.0,164.0,25.0,2021.0,0.0,0.0,6.0,0.0,27.0,11134.0
,,2.0,2.0,4.0,4.0,5.0,1.0,3.0,5334.0,2.0,24.0,0.0,0.0,0.0,214.0,15.0,2011.0,17.0,0.0,3.0,3.0,26.0,20099.0
,,1.0,3.0,4.0,6.0,6.0,0.0,4.0,3116.0,1.0,23.0,1.0,1.0,1.0,154.0,26.0,2022.0,0.0,1.0,6.0,0.0,8.0,6111.0
,,1.0,2.0,3.0,2.0,0.0,0.0,3.0,4665.0,2.0,57.0,0.0,0.0,0.0,128.0,24.0,,24.0,0.0,4.0,2.0,32.0,27095.0
,,1.0,3.0,3.0,1.0,7.0,3.0,2.0,4354.0,1.0,51.0,0.0,0.0,1.0,216.0,27.0,,22.0,0.0,1.0,2.0,16.0,28150.0
,,1.0,2.0,4.0,4.0,6.0,0.0,2.0,5131.0,2.0,23.0,0.0,0.0,0.0,269.0,17.0,2019.0,6.0,1.0,5.0,3.0,26.0,7055.0
,,1.0,2.0,4.0,2.0,5.0,1.0,2.0,4526.0,1.0,41.0,0.0,0.0,1.0,65.0,35.0,2004.0,24.0,1.0,2.0,5.0,18.0,30088.0
,,1.0,2.0,4.0,4.0,3.0,0.0,4.0,4369.0,1.0,50.0,0.0,0.0,1.0,241.0,40.0,2011.0,20.0,1.0,2.0,6.0,26.0,28118.0
,,1.0,3.0,1.0,6.0,7.0,0.0,5.0,4900.0,1.0,65.0,0.0,0.0,1.0,271.0,35.0,,17.0,0.0,5.0,3.0,15.0,21103.0
,,1.0,1.0,2.0,6.0,4.0,0.0,2.0,4312.0,1.0,19.0,0.0,0.0,1.0,136.0,26.0,,13.0,1.0,5.0,1.0,23.0,17103.0
,,1.0,1.0,2.0,6.0,2.0,0.0,3.0,3407.0,1.0,15.0,0.0,0.0,0.0,59.0,31.0,,25.0,0.0,5.0,2.0,28.0,31110.0
,,1.0,2.0,1.0,4.0,5.0,0.0,2.0,8663.0,2.0,23.0,0.0,0.0,0.0,90.0,22.0,2018.0,6.0,0.0,1.0,4.0,26.0,8082.0
,,1.0,3.0,2.0,1.0,4.0,0.0,2.0,7807.0,1.0,40.0,0.0,0.0,1.0,226.0,50.0,1999.0,23.0,1.0,5.0,4.0,30.0,32148.0
,,1.0,2.0,4.0,4.0,5.0,0.0,4.0,5005.0,1.0,51.0,0.0,0.0,0.0,184.0,26.0,2016.0,14.0,1.0,2.0,1.0,11.0,20134.0
,,1.0,2.0,4.0,2.0,8.0,0.0,5.0,4397.0,2.0,42.0,0.0,0.0,0.0,137.0,18.0,2013.0,13.0,1.0,5.0,5.0,1.0,16129.0
,,2.0,1.0,2.0,5.0,1.0,1.0,4.0,4571.0,2.0,15.0,0.0,0.0,1.0,143.0,29.0,,5.0,0.0,5.0,1.0,14.0,6123.0
,,1.0,2.0,2.0,4.0,4.0,0.0,2.0,4353.0,1.0,31.0,0.0,0.0,1.0,241.0,19.0,1999.0,38.0,1.0,2.0,6.0,26.0,54133.0
,,1.0,1.0,4.0,6.0,8.0,1.0,4.0,3779.0,1.0,19.0,0.0,0.0,0.0,252.0,27.0,2015.0,11.0,0.0,5.0,6.0,6.0,14110.0
,,1.0,1.0,3.0,5.0,3.0,0.0,3.0,4552.0,1.0,47.0,0.0,0.0,0.0,209.0,24.0,2000.0,24.0,0.0,1.0,2.0,25.0,32106.0
,,1.0,1.0,3.0,5.0,5.0,4.0,2.0,5407.0,2.0,43.0,0.0,0.0,0.0,250.0,20.0,2014.0,9.0,1.0,2.0,1.0,25.0,11081.0
,,1.0,1.0,2.0,5.0,0.0,2.0,2.0,3585.0,2.0,66.0,0.0,0.0,0.0,238.0,20.0,,13.0,0.0,4.0,5.0,25.0,15103.0
,,1.0,2.0,3.0,4.0,6.0,0.0,2.0,4847.0,2.0,38.0,1.0,0.0,1.0,248.0,30.0,2003.0,24.0,1.0,1.0,3.0,26.0,31131.0
,,1.0,1.0,2.0,5.0,8.0,0.0,2.0,6079.0,1.0,51.0,1.0,0.0,1.0,109.0,27.0,2018.0,13.0,0.0,4.0,4.0,17.0,17076.0
,,1.0,1.0,2.0,6.0,8.0,1.0,3.0,3067.0,1.0,22.0,0.0,0.0,1.0,239.0,27.0,,7.0,1.0,2.0,5.0,23.0,9111.0
